Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Demand Forecast,Holiday/Promotion
2022-12-11,S002,P0001,Clothing,South,328,308,315.9,0
2022-12-11,S002,P0002,Electronics,East,457,365,359.1,1
2022-12-11,S002,P0003,Furniture,North,498,383,400.12,0
2022-12-11,S002,P0004,Toys,East,273,176,179.46,1
2022-12-11,S002,P0005,Clothing,East,343,7,22.73,0
2022-12-11,S002,P0006,Clothing,West,145,69,65.35,1
2022-12-11,S002,P0007,Toys,South,267,27,19.66,0
2022-12-11,S002,P0008,Groceries,North,292,292,301.35,1
2022-12-11,S002,P0009,Furniture,South,450,57,55.43,0
2022-12-11,S002,P0010,Electronics,West,448,86,91.5,1
2022-12-11,S002,P0011,Groceries,West,158,153,164.2,1
2022-12-11,S002,P0012,Groceries,South,191,84,93.11,0
2022-12-11,S002,P0013,Toys,North,442,145,153.27,1
2022-12-11,S002,P0014,Clothing,East,495,47,60.51,1
2022-12-11,S002,P0015,Clothing,North,103,11,5.65,1
2022-12-11,S002,P0016,Electronics,East,445,312,307.25,0
2022-12-11,S002,P0017,Furniture,West,499,379,394.99,1
2022-12-11,S002,P0018,Clothing,South,480,79,73.31,0
2022-12-11,S002,P0019,Furniture,East,423,145,164.92,0
2022-12-11,S002,P0020,Toys,West,228,218,222.6,0
2022-12-11,S003,P0001,Electronics,South,470,7,14.68,1
2022-12-11,S003,P0002,Toys,South,162,98,114.91,0
2022-12-11,S003,P0003,Groceries,East,383,8,2.04,1
2022-12-11,S003,P0004,Toys,South,108,78,90.32,1
2022-12-11,S003,P0005,Groceries,South,302,32,25.52,1
2022-12-11,S003,P0006,Furniture,North,301,238,234.56,1
2022-12-11,S003,P0007,Furniture,North,162,84,75.7,1
2022-12-11,S003,P0008,Electronics,West,364,304,302.79,1
2022-12-11,S003,P0009,Groceries,East,72,14,12.13,0
2022-12-11,S003,P0010,Furniture,East,311,217,223.73,0
2022-12-11,S003,P0011,Toys,South,102,9,6.44,0
2022-12-11,S003,P0012,Clothing,North,430,376,366.35,1
2022-12-11,S003,P0013,Groceries,East,414,305,311.06,1
2022-12-11,S003,P0014,Furniture,West,250,100,118.27,1
2022-12-11,S003,P0015,Groceries,West,337,180,190.69,1
2022-12-11,S003,P0016,Clothing,West,366,189,195.26,1
2022-12-11,S003,P0017,Toys,South,469,428,440.53,0
2022-12-11,S003,P0018,Electronics,North,109,20,20.1,0
2022-12-11,S003,P0019,Furniture,West,445,109,115.31,1
2022-12-11,S003,P0020,Groceries,South,196,129,144.68,0
2022-12-11,S004,P0001,Furniture,South,64,38,51.9,1
2022-12-11,S004,P0002,Furniture,North,201,196,205.48,0
2022-12-11,S004,P0003,Clothing,North,333,90,88.7,0
2022-12-11,S004,P0004,Clothing,North,207,18,24.74,1
2022-12-11,S004,P0005,Groceries,West,469,91,95.28,1
2022-12-11,S004,P0006,Toys,South,259,221,213.68,1
2022-12-11,S004,P0007,Electronics,North,273,46,60.31,1
2022-12-11,S004,P0008,Groceries,North,274,220,213.27,0
2022-12-11,S004,P0009,Toys,East,102,90,99.09,1
2022-12-11,S004,P0010,Electronics,East,407,252,270.88,0
2022-12-11,S004,P0011,Electronics,East,324,103,112.48,0
2022-12-11,S004,P0012,Electronics,North,211,119,136.89,1
2022-12-11,S004,P0013,Furniture,North,459,253,260.81,1
2022-12-11,S004,P0014,Furniture,West,247,172,184.25,1
2022-12-11,S004,P0015,Groceries,South,116,9,9.27,0
2022-12-11,S004,P0016,Electronics,South,474,283,288.26,1
2022-12-11,S004,P0017,Toys,North,216,87,96.03,0
2022-12-11,S004,P0018,Electronics,East,471,271,267.55,1
2022-12-11,S004,P0019,Toys,South,488,46,36.14,1
2022-12-11,S004,P0020,Clothing,East,204,147,140.54,0
2022-12-11,S005,P0001,Furniture,North,101,29,39.42,1
2022-12-11,S005,P0002,Toys,South,57,40,42.71,0
2022-12-11,S005,P0003,Furniture,North,133,45,41.73,1
2022-12-11,S005,P0004,Electronics,East,456,26,30.74,1
2022-12-11,S005,P0005,Furniture,East,453,30,36.9,1
2022-12-11,S005,P0006,Groceries,North,333,325,329.97,1
2022-12-11,S005,P0007,Toys,East,359,321,313.96,1
2022-12-11,S005,P0008,Furniture,West,177,61,62.67,1
2022-12-11,S005,P0009,Clothing,North,184,79,70.26,1
2022-12-11,S005,P0010,Furniture,East,313,222,219.0,0
2022-12-11,S005,P0011,Clothing,East,361,194,195.89,1
2022-12-11,S005,P0012,Clothing,West,304,259,272.5,0
2022-12-11,S005,P0013,Clothing,North,450,249,257.9,1
2022-12-11,S005,P0014,Electronics,West,480,411,406.74,1
2022-12-11,S005,P0015,Electronics,North,481,325,325.11,1
2022-12-11,S005,P0016,Clothing,North,147,135,134.9,1
2022-12-11,S005,P0017,Clothing,East,173,121,111.5,1
2022-12-11,S005,P0018,Furniture,West,281,136,146.24,1
2022-12-11,S005,P0019,Furniture,North,466,0,4.02,0
2022-12-11,S005,P0020,Groceries,East,265,165,155.43,0
2022-12-12,S001,P0001,Furniture,West,264,27,20.83,1
2022-12-12,S001,P0002,Furniture,West,423,309,304.23,1
2022-12-12,S001,P0003,Clothing,South,108,45,57.29,0
2022-12-12,S001,P0004,Clothing,East,212,48,59.95,1
2022-12-12,S001,P0005,Groceries,North,290,47,66.55,0
2022-12-12,S001,P0006,Toys,West,459,204,209.88,0
2022-12-12,S001,P0007,Toys,North,318,59,67.46,1
2022-12-12,S001,P0008,Toys,West,363,289,287.88,1
2022-12-12,S001,P0009,Electronics,West,390,153,161.29,1
2022-12-12,S001,P0010,Electronics,West,469,6,13.06,0
2022-12-12,S001,P0011,Toys,West,352,278,282.88,0
2022-12-12,S001,P0012,Clothing,South,157,12,9.02,1
2022-12-12,S001,P0013,Furniture,West,258,81,87.71,1
2022-12-12,S001,P0014,Groceries,North,382,164,165.99,0
2022-12-12,S001,P0015,Electronics,West,82,56,59.53,1
2022-12-12,S001,P0016,Clothing,East,463,164,173.08,1
2022-12-12,S001,P0017,Electronics,South,127,63,60.19,0
2022-12-12,S001,P0018,Furniture,North,481,239,247.21,1
2022-12-12,S001,P0019,Toys,East,172,11,5.04,1
2022-12-12,S001,P0020,Groceries,North,312,252,263.23,0
2022-12-12,S002,P0001,Clothing,North,222,146,145.68,0
2022-12-12,S002,P0002,Electronics,North,448,226,232.47,0
2022-12-12,S002,P0003,Furniture,North,341,317,334.84,1
2022-12-12,S002,P0004,Groceries,North,300,186,186.12,0
2022-12-12,S002,P0005,Electronics,East,465,67,73.12,0
2022-12-12,S002,P0006,Groceries,North,357,77,68.0,0
2022-12-12,S002,P0007,Groceries,West,481,327,332.19,1
2022-12-12,S002,P0008,Clothing,West,66,16,21.5,0
2022-12-12,S002,P0009,Toys,North,50,38,49.8,1
2022-12-12,S002,P0010,Furniture,West,295,82,100.87,1
2022-12-12,S002,P0011,Furniture,West,311,52,63.01,1
2022-12-12,S002,P0012,Furniture,West,417,217,210.55,1
2022-12-12,S002,P0013,Furniture,South,194,95,103.28,0
2022-12-12,S002,P0014,Toys,South,171,89,97.03,0
2022-12-12,S002,P0015,Toys,East,271,218,232.16,0
2022-12-12,S002,P0016,Electronics,East,254,242,238.36,1
2022-12-12,S002,P0017,Groceries,South,181,56,65.26,1
2022-12-12,S002,P0018,Toys,South,166,14,17.66,1
2022-12-12,S002,P0019,Furniture,North,473,473,484.93,1
2022-12-12,S002,P0020,Electronics,South,317,174,178.0,0
2022-12-12,S003,P0001,Toys,East,310,225,221.65,0
2022-12-12,S003,P0002,Furniture,South,435,104,111.18,1
2022-12-12,S003,P0003,Toys,West,75,61,74.9,0
2022-12-12,S003,P0004,Groceries,South,393,222,232.83,1
2022-12-12,S003,P0005,Electronics,North,432,127,126.62,0
2022-12-12,S003,P0006,Groceries,South,319,25,42.61,0
2022-12-12,S003,P0007,Groceries,South,92,12,31.4,1
2022-12-12,S003,P0008,Electronics,South,153,58,69.86,0
2022-12-12,S003,P0009,Toys,East,96,46,62.89,0
2022-12-12,S003,P0010,Furniture,North,431,370,373.22,1
2022-12-12,S003,P0011,Groceries,East,291,207,212.75,0
2022-12-12,S003,P0012,Furniture,North,64,11,12.37,1
2022-12-12,S003,P0013,Clothing,South,127,34,41.01,0
2022-12-12,S003,P0014,Electronics,North,109,14,7.85,0
2022-12-12,S003,P0015,Furniture,West,383,68,70.38,0
2022-12-12,S003,P0016,Clothing,South,297,126,145.54,0
2022-12-12,S003,P0017,Groceries,West,161,42,61.19,1
2022-12-12,S003,P0018,Electronics,East,157,15,27.66,1
2022-12-12,S003,P0019,Clothing,West,52,36,35.45,1
2022-12-12,S003,P0020,Groceries,West,260,215,213.38,0
2022-12-12,S004,P0001,Toys,South,479,374,372.8,0
2022-12-12,S004,P0002,Electronics,West,445,187,188.97,0
2022-12-12,S004,P0003,Furniture,South,239,38,49.65,0
2022-12-12,S004,P0004,Groceries,East,114,73,91.37,1
2022-12-12,S004,P0005,Furniture,South,73,51,55.08,0
2022-12-12,S004,P0006,Groceries,South,383,108,114.88,1
2022-12-12,S004,P0007,Clothing,East,349,305,295.54,1
2022-12-12,S004,P0008,Electronics,South,81,73,90.16,0
2022-12-12,S004,P0009,Clothing,North,330,253,268.98,1
2022-12-12,S004,P0010,Furniture,North,190,155,174.59,1
2022-12-12,S004,P0011,Clothing,West,291,256,255.58,0
2022-12-12,S004,P0012,Toys,South,376,15,20.48,1
2022-12-12,S004,P0013,Clothing,East,419,240,259.74,0
2022-12-12,S004,P0014,Clothing,North,161,54,45.34,0
2022-12-12,S004,P0015,Electronics,South,288,7,14.82,0
2022-12-12,S004,P0016,Groceries,North,485,12,23.67,0
2022-12-12,S004,P0017,Furniture,West,239,91,88.3,1
2022-12-12,S004,P0018,Electronics,East,380,369,376.92,1
2022-12-12,S004,P0019,Clothing,North,111,13,16.56,0
2022-12-12,S004,P0020,Electronics,East,470,284,299.82,0
2022-12-12,S005,P0001,Groceries,South,301,88,83.28,0
2022-12-12,S005,P0002,Clothing,South,125,64,73.44,1
2022-12-12,S005,P0003,Toys,North,488,292,310.74,0
2022-12-12,S005,P0004,Groceries,East,405,115,115.91,1
2022-12-12,S005,P0005,Clothing,South,268,9,24.89,1
2022-12-12,S005,P0006,Furniture,East,221,88,95.82,1
2022-12-12,S005,P0007,Clothing,North,479,3,7.38,0
2022-12-12,S005,P0008,Electronics,East,111,28,33.48,0
2022-12-12,S005,P0009,Furniture,West,431,231,247.5,1
2022-12-12,S005,P0010,Groceries,West,267,225,230.76,0
2022-12-12,S005,P0011,Groceries,North,445,246,239.34,1
2022-12-12,S005,P0012,Clothing,West,119,1,11.49,0
2022-12-12,S005,P0013,Furniture,North,368,327,332.28,0
2022-12-12,S005,P0014,Clothing,East,245,78,85.87,0
2022-12-12,S005,P0015,Furniture,North,360,284,277.67,0
2022-12-12,S005,P0016,Groceries,South,178,54,73.27,0
2022-12-12,S005,P0017,Toys,North,157,69,65.64,0
2022-12-12,S005,P0018,Electronics,West,500,270,267.22,0
2022-12-12,S005,P0019,Groceries,East,426,292,293.58,0
2022-12-12,S005,P0020,Electronics,North,122,84,96.33,1
2022-12-13,S001,P0001,Toys,East,87,41,39.71,1
2022-12-13,S001,P0002,Groceries,North,77,42,35.07,0
2022-12-13,S001,P0003,Toys,South,174,41,45.32,1
2022-12-13,S001,P0004,Clothing,North,111,20,38.32,0
2022-12-13,S001,P0005,Groceries,West,123,103,105.15,0
2022-12-13,S001,P0006,Toys,North,95,32,35.23,1
2022-12-13,S001,P0007,Toys,South,164,102,114.37,1
2022-12-13,S001,P0008,Clothing,West,279,227,228.37,1
2022-12-13,S001,P0009,Electronics,North,115,76,95.18,1
2022-12-13,S001,P0010,Furniture,North,88,73,85.45,0
2022-12-13,S001,P0011,Toys,North,199,60,75.91,1
2022-12-13,S001,P0012,Groceries,East,400,10,6.37,1
2022-12-13,S001,P0013,Furniture,South,350,169,160.8,0
2022-12-13,S001,P0014,Furniture,North,125,68,79.81,1
2022-12-13,S001,P0015,Toys,West,95,15,28.37,0
2022-12-13,S001,P0016,Electronics,North,283,273,264.13,0
2022-12-13,S001,P0017,Furniture,North,86,14,25.93,1
2022-12-13,S001,P0018,Furniture,West,414,145,150.59,0
2022-12-13,S001,P0019,Toys,North,130,110,103.5,1
2022-12-13,S001,P0020,Toys,East,309,191,206.88,1
2022-12-13,S002,P0001,Furniture,East,468,434,446.95,0
2022-12-13,S002,P0002,Furniture,North,499,17,30.96,1
2022-12-13,S002,P0003,Clothing,East,247,74,77.23,0
2022-12-13,S002,P0004,Groceries,West,324,206,209.39,1
2022-12-13,S002,P0005,Furniture,East,420,112,113.76,0
2022-12-13,S002,P0006,Electronics,West,254,11,8.45,0
2022-12-13,S002,P0007,Furniture,South,426,30,44.74,0
2022-12-13,S002,P0008,Electronics,South,328,100,113.08,0
2022-12-13,S002,P0009,Electronics,East,499,323,327.89,1
2022-12-13,S002,P0010,Groceries,South,411,331,331.86,0
2022-12-13,S002,P0011,Clothing,West,250,7,24.69,0
2022-12-13,S002,P0012,Electronics,East,161,60,78.89,1
2022-12-13,S002,P0013,Furniture,West,382,198,192.05,0
2022-12-13,S002,P0014,Electronics,South,302,181,198.48,0
2022-12-13,S002,P0015,Clothing,North,200,156,146.93,0
2022-12-13,S002,P0016,Toys,South,248,237,227.15,1
2022-12-13,S002,P0017,Toys,North,186,3,19.68,1
2022-12-13,S002,P0018,Furniture,West,132,96,97.13,0
2022-12-13,S002,P0019,Toys,North,153,22,41.73,1
2022-12-13,S002,P0020,Groceries,South,200,73,71.09,0
2022-12-13,S003,P0001,Electronics,South,389,183,176.23,1
2022-12-13,S003,P0002,Groceries,South,480,382,394.01,0
2022-12-13,S003,P0003,Toys,East,127,46,42.75,0
2022-12-13,S003,P0004,Groceries,West,179,127,142.12,1
2022-12-13,S003,P0005,Groceries,West,364,356,348.81,0
2022-12-13,S003,P0006,Clothing,West,200,191,201.93,0
2022-12-13,S003,P0007,Toys,North,401,389,397.46,0
2022-12-13,S003,P0008,Toys,North,268,227,244.78,1
2022-12-13,S003,P0009,Electronics,West,279,172,177.01,0
2022-12-13,S003,P0010,Electronics,West,228,83,92.15,0
2022-12-13,S003,P0011,Clothing,South,314,217,214.89,0
2022-12-13,S003,P0012,Clothing,West,386,367,382.29,0
2022-12-13,S003,P0013,Toys,East,439,278,284.02,0
2022-12-13,S003,P0014,Furniture,East,243,29,36.09,1
2022-12-13,S003,P0015,Furniture,North,496,262,252.84,0
2022-12-13,S003,P0016,Groceries,West,365,116,121.31,1
2022-12-13,S003,P0017,Groceries,South,167,64,65.15,1
2022-12-13,S003,P0018,Toys,South,341,57,65.48,0
2022-12-13,S003,P0019,Electronics,East,322,28,25.4,1
2022-12-13,S003,P0020,Furniture,South,100,84,90.7,1
2022-12-13,S004,P0001,Groceries,West,400,187,188.17,0
2022-12-13,S004,P0002,Electronics,South,474,46,53.17,1
2022-12-13,S004,P0003,Toys,North,334,64,63.52,0
2022-12-13,S004,P0004,Furniture,South,370,187,191.24,1
2022-12-13,S004,P0005,Toys,North,134,96,91.16,1
2022-12-13,S004,P0006,Furniture,South,105,74,93.22,1
2022-12-13,S004,P0007,Furniture,West,259,125,143.69,1
2022-12-13,S004,P0008,Electronics,West,240,102,98.65,0
2022-12-13,S004,P0009,Furniture,North,57,56,59.92,0
2022-12-13,S004,P0010,Electronics,South,160,16,27.19,0
2022-12-13,S004,P0011,Furniture,East,133,112,120.95,1
2022-12-13,S004,P0012,Groceries,North,172,46,36.2,0
2022-12-13,S004,P0013,Furniture,West,127,53,61.61,0
2022-12-13,S004,P0014,Electronics,South,292,56,53.37,1
2022-12-13,S004,P0015,Electronics,East,388,257,268.08,1
2022-12-13,S004,P0016,Furniture,North,59,54,59.49,0
2022-12-13,S004,P0017,Toys,East,486,133,147.49,1
2022-12-13,S004,P0018,Groceries,East,178,83,90.21,1
2022-12-13,S004,P0019,Electronics,South,326,40,59.49,0
2022-12-13,S004,P0020,Groceries,North,149,45,60.32,0
2022-12-13,S005,P0001,Groceries,East,485,342,358.66,1
2022-12-13,S005,P0002,Electronics,West,489,395,404.11,1
2022-12-13,S005,P0003,Electronics,West,432,366,381.29,1
2022-12-13,S005,P0004,Furniture,East,242,9,3.86,0
2022-12-13,S005,P0005,Clothing,South,109,61,80.14,1
2022-12-13,S005,P0006,Clothing,East,419,33,32.96,1
2022-12-13,S005,P0007,Groceries,North,94,9,10.12,1
2022-12-13,S005,P0008,Clothing,North,58,11,15.17,0
2022-12-13,S005,P0009,Furniture,West,304,257,254.35,0
2022-12-13,S005,P0010,Clothing,North,100,59,54.23,0
2022-12-13,S005,P0011,Groceries,East,112,29,22.56,0
2022-12-13,S005,P0012,Furniture,South,82,19,34.34,0
2022-12-13,S005,P0013,Electronics,West,116,11,3.16,1
2022-12-13,S005,P0014,Furniture,South,463,234,238.23,1
2022-12-13,S005,P0015,Electronics,South,350,123,138.41,1
2022-12-13,S005,P0016,Groceries,South,208,101,97.99,0
2022-12-13,S005,P0017,Furniture,South,174,150,162.86,1
2022-12-13,S005,P0018,Furniture,West,321,90,85.14,1
2022-12-13,S005,P0019,Furniture,West,262,123,141.45,0
2022-12-13,S005,P0020,Electronics,South,229,141,148.54,1
2022-12-14,S001,P0001,Groceries,East,261,94,84.73,0
2022-12-14,S001,P0002,Electronics,South,434,65,55.09,0
2022-12-14,S001,P0003,Groceries,North,239,97,110.46,0
2022-12-14,S001,P0004,Electronics,East,352,312,329.9,0
2022-12-14,S001,P0005,Groceries,North,311,16,14.06,1
2022-12-14,S001,P0006,Furniture,North,326,194,197.71,0
2022-12-14,S001,P0007,Electronics,West,86,46,37.8,1
2022-12-14,S001,P0008,Groceries,North,114,66,81.2,1
2022-12-14,S001,P0009,Groceries,North,117,22,35.03,0
2022-12-14,S001,P0010,Groceries,West,313,227,236.32,1
2022-12-14,S001,P0011,Toys,South,488,148,147.79,1
2022-12-14,S001,P0012,Toys,West,336,203,197.6,1
2022-12-14,S001,P0013,Groceries,North,453,208,203.67,1
2022-12-14,S001,P0014,Electronics,East,397,75,74.67,1
2022-12-14,S001,P0015,Electronics,West,131,0,9.19,0
2022-12-14,S001,P0016,Electronics,South,205,62,74.5,1
2022-12-14,S001,P0017,Furniture,West,276,96,88.92,0
2022-12-14,S001,P0018,Electronics,West,72,50,63.51,1
2022-12-14,S001,P0019,Toys,West,304,213,222.96,0
2022-12-14,S001,P0020,Toys,South,210,115,107.12,1
2022-12-14,S002,P0001,Furniture,South,302,101,101.71,0
2022-12-14,S002,P0002,Clothing,East,102,81,92.01,1
2022-12-14,S002,P0003,Toys,West,185,2,0.61,0
2022-12-14,S002,P0004,Furniture,South,351,160,177.91,1
2022-12-14,S002,P0005,Furniture,East,350,138,156.77,1
2022-12-14,S002,P0006,Furniture,West,177,170,172.69,1
2022-12-14,S002,P0007,Furniture,East,467,65,74.42,1
2022-12-14,S002,P0008,Groceries,East,122,99,100.72,0
2022-12-14,S002,P0009,Furniture,North,334,107,114.98,0
2022-12-14,S002,P0010,Furniture,West,285,228,220.72,0
2022-12-14,S002,P0011,Electronics,South,374,333,348.86,0
2022-12-14,S002,P0012,Furniture,East,447,335,343.33,1
2022-12-14,S002,P0013,Groceries,East,434,276,273.13,1
2022-12-14,S002,P0014,Electronics,West,420,131,136.63,1
2022-12-14,S002,P0015,Electronics,West,220,78,81.79,0
2022-12-14,S002,P0016,Electronics,South,263,240,252.85,1
2022-12-14,S002,P0017,Furniture,West,424,285,301.87,1
2022-12-14,S002,P0018,Toys,North,234,5,12.26,0
2022-12-14,S002,P0019,Clothing,South,70,12,4.26,1
2022-12-14,S002,P0020,Groceries,North,159,7,6.36,0
2022-12-14,S003,P0001,Electronics,West,156,83,90.91,0
2022-12-14,S003,P0002,Electronics,West,430,246,249.03,0
2022-12-14,S003,P0003,Toys,South,408,387,379.78,1
2022-12-14,S003,P0004,Electronics,East,334,227,229.3,0
2022-12-14,S003,P0005,Groceries,East,194,131,130.16,0
2022-12-14,S003,P0006,Furniture,South,180,110,102.72,1
2022-12-14,S003,P0007,Toys,North,326,14,19.58,0
2022-12-14,S003,P0008,Furniture,West,496,12,8.11,0
2022-12-14,S003,P0009,Clothing,West,343,327,337.24,1
2022-12-14,S003,P0010,Electronics,South,139,114,122.83,1
2022-12-14,S003,P0011,Furniture,East,360,225,219.44,1
2022-12-14,S003,P0012,Clothing,East,427,96,102.52,1
2022-12-14,S003,P0013,Electronics,West,84,25,18.9,1
2022-12-14,S003,P0014,Furniture,West,303,262,260.26,0
2022-12-14,S003,P0015,Clothing,South,118,90,107.63,0
2022-12-14,S003,P0016,Furniture,East,345,133,152.38,1
2022-12-14,S003,P0017,Electronics,North,90,29,20.22,1
2022-12-14,S003,P0018,Electronics,South,71,43,44.69,0
2022-12-14,S003,P0019,Furniture,West,223,185,194.48,1
2022-12-14,S003,P0020,Toys,West,240,83,85.24,1
2022-12-14,S004,P0001,Electronics,West,154,102,107.45,0
2022-12-14,S004,P0002,Furniture,West,284,256,262.67,1
2022-12-14,S004,P0003,Furniture,West,218,93,98.63,0
2022-12-14,S004,P0004,Furniture,North,217,58,65.94,0
2022-12-14,S004,P0005,Furniture,North,69,45,41.85,0
2022-12-14,S004,P0006,Groceries,West,461,278,274.69,1
2022-12-14,S004,P0007,Toys,West,167,160,165.39,1
2022-12-14,S004,P0008,Groceries,East,447,87,93.9,1
2022-12-14,S004,P0009,Clothing,North,447,266,267.61,0
2022-12-14,S004,P0010,Toys,East,254,150,158.27,0
2022-12-14,S004,P0011,Furniture,West,141,89,100.65,0
2022-12-14,S004,P0012,Furniture,West,164,74,75.59,1
2022-12-14,S004,P0013,Electronics,West,185,123,126.12,0
2022-12-14,S004,P0014,Clothing,North,271,178,189.12,0
2022-12-14,S004,P0015,Groceries,East,363,153,147.5,0
2022-12-14,S004,P0016,Electronics,South,313,300,311.9,1
2022-12-14,S004,P0017,Electronics,North,77,23,37.67,0
2022-12-14,S004,P0018,Electronics,West,452,375,377.73,1
2022-12-14,S004,P0019,Groceries,West,197,176,179.13,1
2022-12-14,S004,P0020,Clothing,North,316,24,28.0,1
2022-12-14,S005,P0001,Groceries,North,329,238,233.26,0
2022-12-14,S005,P0002,Electronics,East,297,131,142.71,1
2022-12-14,S005,P0003,Toys,East,397,338,344.74,0
2022-12-14,S005,P0004,Groceries,East,370,28,37.23,0
2022-12-14,S005,P0005,Toys,North,472,233,245.16,0
2022-12-14,S005,P0006,Groceries,South,83,58,57.28,0
2022-12-14,S005,P0007,Electronics,South,495,136,139.37,1
2022-12-14,S005,P0008,Clothing,West,87,82,98.05,0
2022-12-14,S005,P0009,Toys,West,391,367,364.26,1
2022-12-14,S005,P0010,Groceries,North,441,17,21.05,0
2022-12-14,S005,P0011,Groceries,West,491,396,409.57,0
2022-12-14,S005,P0012,Toys,East,84,65,75.33,1
2022-12-14,S005,P0013,Electronics,West,204,117,130.13,0
2022-12-14,S005,P0014,Toys,East,419,418,413.79,1
2022-12-14,S005,P0015,Groceries,South,363,185,196.2,0
2022-12-14,S005,P0016,Furniture,North,288,262,252.43,0
2022-12-14,S005,P0017,Clothing,South,361,274,280.09,1
2022-12-14,S005,P0018,Clothing,West,214,102,120.52,1
2022-12-14,S005,P0019,Toys,North,271,184,198.52,1
2022-12-14,S005,P0020,Groceries,North,287,19,31.0,1
2022-12-15,S001,P0001,Groceries,West,201,114,113.35,1
2022-12-15,S001,P0002,Electronics,North,264,201,199.41,1
2022-12-15,S001,P0003,Clothing,East,487,312,309.45,1
2022-12-15,S001,P0004,Clothing,West,394,209,207.74,0
2022-12-15,S001,P0005,Electronics,North,293,69,67.03,0
2022-12-15,S001,P0006,Furniture,South,343,245,242.99,0
2022-12-15,S001,P0007,Furniture,West,307,159,165.02,0
2022-12-15,S001,P0008,Groceries,North,89,12,29.64,0
2022-12-15,S001,P0009,Electronics,South,380,93,95.63,0
2022-12-15,S001,P0010,Toys,West,420,54,52.67,0
2022-12-15,S001,P0011,Clothing,North,340,128,144.06,1
2022-12-15,S001,P0012,Electronics,South,440,132,133.59,0
2022-12-15,S001,P0013,Electronics,West,248,178,181.05,1
2022-12-15,S001,P0014,Toys,South,71,33,50.9,0
2022-12-15,S001,P0015,Electronics,North,263,200,196.62,1
2022-12-15,S001,P0016,Clothing,North,290,23,37.04,0
2022-12-15,S001,P0017,Clothing,East,74,53,66.32,0
2022-12-15,S001,P0018,Clothing,South,283,129,126.95,1
2022-12-15,S001,P0019,Toys,South,188,100,113.74,0
2022-12-15,S001,P0020,Groceries,West,254,69,68.19,0
2022-12-15,S002,P0001,Groceries,East,229,41,43.34,1
2022-12-15,S002,P0002,Groceries,North,59,41,45.83,0
2022-12-15,S002,P0003,Toys,North,154,141,157.53,1
2022-12-15,S002,P0004,Groceries,South,212,141,140.88,0
2022-12-15,S002,P0005,Electronics,West,84,80,97.03,0
